validTime,station,runtime,M_0,M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,obs
2021-05-10 12:00:00,2,2021-05-09 12:00:00,279.746,281.48,281.776,283.517,282.893,283.302,281.921,281.66,282.904,282.131,284.61
2021-05-10 12:00:00,3,2021-05-09 12:00:00,284.452,286.264,284.224,283.182,284.322,284.046,282.881,284.687,285.114,285.437,285.56
2021-05-11 12:00:00,1,2021-05-10 12:00:00,282.316,279.366,282.696,281.871,282.055,281.316,280.945,283.629,281.579,281.89,285.02
2021-05-11 12:00:00,2,2021-05-10 12:00:00,282.394,282.266,283.878,283.416,283.04,283.112,285.328,283.042,283.221,284.567,282.69
2021-05-11 12:00:00,3,2021-05-10 12:00:00,283.534,285.597,285.334,283.897,287.27,283.769,283.657,285.186,286.387,283.948,283.97
2021-05-12 12:00:00,1,2021-05-11 12:00:00,280.861,279.429,281.421,280.786,280.266,282.481,280.982,280.154,278.114,281.559,282.6
2021-05-12 12:00:00,2,2021-05-11 12:00:00,277.765,279.299,279.49,280.44,278.428,280.925,278.111,279.875,279.504,280.029,279.6
2021-05-12 12:00:00,3,2021-05-11 12:00:00,280.719,280.134,280.932,280.922,282.224,281.574,281.777,280.91,280.867,279.385,282.38
2021-05-13 12:00:00,1,2021-05-12 12:00:00,280.901,281.649,282.736,282.435,280.537,281.159,281.806,280.454,281.322,280.363,282.02
2021-05-13 12:00:00,2,2021-05-12 12:00:00,286.532,279.713,278.228,283.14,282.359,283.516,279.301,278.625,285.819,280.439,281.32
2021-05-13 12:00:00,3,2021-05-12 12:00:00,279.453,276.753,278.97,279.058,281.953,283.049,278.595,281.295,277.672,280.355,282.16
2021-05-14 12:00:00,1,2021-05-13 12:00:00,280.22,279.002,279.527,278.308,278.003,280.794,279.006,281.032,280.181,280.34,279.7
2021-05-14 12:00:00,2,2021-05-13 12:00:00,280.366,280.458,281.257,278.809,281.698,282.968,279.099,281.617,279.786,280.031,282.17
2021-05-14 12:00:00,3,2021-05-13 12:00:00,280.19,281.618,281.36,279.704,281.012,279.755,279.162,281.08,277.661,280.496,280.48
2021-05-15 12:00:00,1,2021-05-14 12:00:00,279.236,280.02,281.968,283.601,280.107,279.679,279.547,282.307,277.29,280.768,282.3
2021-05-15 12:00:00,2,2021-05-14 12:00:00,281.371,282.018,281.492,282.367,280.492,281.459,280.753,282.05,282.761,281.694,280.04
2021-05-15 12:00:00,3,2021-05-14 12:00:00,280.785,282.304,282.318,282.4,284.187,282.417,281.943,283.066,285.384,280.735,281.92
2021-05-16 12:00:00,1,2021-05-15 12:00:00,281.767,281.94,280.977,281.752,281.086,282.533,280.668,282.131,279.549,279.716,282.08
2021-05-16 12:00:00,2,2021-05-15 12:00:00,284.71,284.593,284.845,283.558,284.123,284.219,283.755,286.12,281.828,285.445,282.23
2021-05-16 12:00:00,3,2021-05-15 12:00:00,281.643,284.367,282.743,284.117,279.988,284.943,284.74,282.922,281.079,284.3,280.63
2021-05-17 12:00:00,1,2021-05-16 12:00:00,280.186,280.432,281.153,282.088,281.988,280.096,281.655,280.592,280.93,280.681,282.22
2021-05-17 12:00:00,2,2021-05-16 12:00:00,285.487,285.386,286.084,283.213,283.141,283.214,283.212,285.351,282.259,285.665,283.55
2021-05-17 12:00:00,3,2021-05-16 12:00:00,284.934,285.211,285.533,280.072,283.665,285.304,285.065,283.385,281.135,283.046,282.46
2021-05-18 12:00:00,1,2021-05-17 12:00:00,281.121,279.982,280.859,280.917,280.797,279.63,279.93,281.257,279.697,281.24,283.1
2021-05-18 12:00:00,2,2021-05-17 12:00:00,283.832,281.826,281.939,280.294,281.741,284.72,285.247,281.973,283.274,283.372,279.87
2021-05-18 12:00:00,3,2021-05-17 12:00:00,282.205,281.054,281.201,279.421,279.297,281.455,280.69,278.543,281.904,277.362,281.33
2021-05-19 12:00:00,1,2021-05-18 12:00:00,281.437,281.174,280.676,279.882,281.698,281.642,281.487,281.718,280.59,281.823,282.0
2021-05-19 12:00:00,2,2021-05-18 12:00:00,284.098,283.881,282.105,282.706,284.943,283.232,281.027,280.522,284.137,280.598,282.0
2021-05-19 12:00:00,3,2021-05-18 12:00:00,280.816,280.223,281.285,280.625,283.569,283.933,279.919,284.081,281.191,280.814,282.41
2021-05-20 12:00:00,1,2021-05-19 12:00:00,280.149,281.253,280.777,279.519,281.713,279.777,281.42,279.334,280.447,281.301,279.19
2021-05-20 12:00:00,2,2021-05-19 12:00:00,279.725,280.015,279.663,278.585,275.363,278.194,280.897,280.116,282.002,279.367,281.82
2021-05-20 12:00:00,3,2021-05-19 12:00:00,279.351,278.489,278.775,278.953,278.079,278.726,277.94,279.715,277.384,278.168,278.98
2021-05-21 12:00:00,1,2021-05-20 12:00:00,280.554,279.513,281.516,278.805,279.159,279.915,280.383,281.949,281.664,279.656,280.63
2021-05-21 12:00:00,2,2021-05-20 12:00:00,276.919,279.762,279.721,278.888,279.881,278.973,280.582,280.066,278.509,280.0,280.9
2021-05-21 12:00:00,3,2021-05-20 12:00:00,280.161,282.186,278.722,280.592,282.215,280.86,281.883,279.538,279.196,284.085,281.0
2021-05-22 12:00:00,1,2021-05-21 12:00:00,280.449,281.388,282.043,282.025,281.298,280.53,281.078,282.946,280.661,281.214,280.58
2021-05-22 12:00:00,2,2021-05-21 12:00:00,280.816,284.516,283.343,284.018,281.268,283.227,282.269,281.501,283.795,283.164,282.45
2021-05-22 12:00:00,3,2021-05-21 12:00:00,284.024,283.273,279.664,284.656,282.539,283.986,283.803,283.94,283.26,282.665,283.03
2021-05-23 12:00:00,1,2021-05-22 12:00:00,278.791,275.908,277.075,276.308,278.404,278.667,277.87,275.61,275.663,277.51,279.72
2021-05-23 12:00:00,2,2021-05-22 12:00:00,278.611,274.092,277.85,274.428,278.803,277.776,278.72,278.207,278.523,277.197,276.31
2021-05-23 12:00:00,3,2021-05-22 12:00:00,279.246,280.227,281.034,280.866,284.027,281.26,281.32,283.264,277.766,281.099,281.6
2021-05-24 12:00:00,1,2021-05-23 12:00:00,283.229,282.744,282.444,282.881,282.02,281.848,283.205,281.269,282.502,282.82,282.98
2021-05-24 12:00:00,2,2021-05-23 12:00:00,284.191,283.992,284.415,281.949,283.737,282.181,282.261,283.297,283.416,283.994,282.78
2021-05-24 12:00:00,3,2021-05-23 12:00:00,283.967,281.92,282.438,283.273,281.022,281.799,282.251,283.926,282.723,280.876,282.01
2021-05-25 12:00:00,1,2021-05-24 12:00:00,281.697,280.484,281.084,280.874,280.904,280.863,280.954,281.76,280.206,280.35,281.97
2021-05-25 12:00:00,2,2021-05-24 12:00:00,282.224,283.13,283.309,283.745,282.23,284.036,282.085,283.365,283.78,282.281,279.17
2021-05-25 12:00:00,3,2021-05-24 12:00:00,283.354,283.41,282.278,281.973,281.004,281.702,279.77,282.891,279.936,280.325,280.11
2021-05-26 12:00:00,1,2021-05-25 12:00:00,280.213,279.019,281.486,280.643,282.66,281.337,280.789,280.631,280.942,281.486,281.44
2021-05-26 12:00:00,2,2021-05-25 12:00:00,282.046,279.711,280.986,283.32,284.25,283.188,282.185,281.373,282.825,282.686,280.19
2021-05-26 12:00:00,3,2021-05-25 12:00:00,282.659,281.269,279.825,280.326,283.299,281.218,280.582,282.798,280.215,280.351,279.14
2021-05-27 12:00:00,1,2021-05-26 12:00:00,283.907,283.716,281.252,282.646,281.882,283.024,281.311,284.466,278.907,281.089,280.84
2021-05-27 12:00:00,2,2021-05-26 12:00:00,283.328,280.596,280.924,285.032,281.827,281.633,280.595,284.434,283.875,283.454,282.78
2021-05-27 12:00:00,3,2021-05-26 12:00:00,282.676,280.271,282.908,282.698,280.119,282.139,283.508,282.562,281.453,281.913,282.03
2021-05-28 12:00:00,1,2021-05-27 12:00:00,282.442,283.697,281.163,280.965,282.572,283.036,282.32,283.514,282.32,282.636,283.94
2021-05-28 12:00:00,2,2021-05-27 12:00:00,280.427,283.314,278.486,279.112,281.88,280.813,279.459,282.183,281.312,280.091,281.67
2021-05-28 12:00:00,3,2021-05-27 12:00:00,281.173,283.055,282.493,283.794,281.81,280.682,280.175,281.568,280.243,280.144,282.28
2021-05-29 12:00:00,1,2021-05-28 12:00:00,281.978,282.41,282.83,283.917,281.559,283.471,282.906,283.006,281.135,283.336,281.64
2021-05-29 12:00:00,2,2021-05-28 12:00:00,280.571,282.014,282.471,283.278,282.658,281.588,281.996,281.806,282.829,281.969,281.36
2021-05-29 12:00:00,3,2021-05-28 12:00:00,282.395,281.881,280.65,284.149,283.908,281.654,283.295,282.065,282.61,281.131,282.32
2021-05-30 12:00:00,1,2021-05-29 12:00:00,282.183,284.069,280.389,280.934,283.084,281.509,281.722,280.378,281.79,281.65,283.32
2021-05-30 12:00:00,2,2021-05-29 12:00:00,282.46,282.787,283.659,284.055,281.19,281.399,284.529,286.203,283.135,283.202,281.25
2021-05-30 12:00:00,3,2021-05-29 12:00:00,284.169,282.333,283.754,285.196,283.612,284.112,283.727,283.291,282.805,286.338,283.09
2021-05-31 12:00:00,1,2021-05-30 12:00:00,282.703,285.799,283.325,281.885,285.519,284.52,284.45,284.033,285.869,285.834,283.63
2021-05-31 12:00:00,2,2021-05-30 12:00:00,283.557,286.306,284.208,283.757,284.47,283.116,282.875,285.456,283.508,285.387,282.62
2021-05-31 12:00:00,3,2021-05-30 12:00:00,282.27,281.885,284.191,284.58,282.902,284.862,283.449,280.826,281.615,279.987,282.16
2021-06-01 12:00:00,1,2021-05-31 12:00:00,285.584,285.21,284.812,285.302,284.319,284.633,285.751,286.879,285.497,284.808,284.08
2021-06-01 12:00:00,2,2021-05-31 12:00:00,283.556,280.739,283.981,280.684,282.915,281.31,283.322,282.197,282.722,281.576,277.15
2021-06-01 12:00:00,3,2021-05-31 12:00:00,282.817,284.531,283.013,283.33,284.421,284.022,282.262,282.451,282.276,283.167,283.1
2021-06-02 12:00:00,1,2021-06-01 12:00:00,285.609,284.87,285.565,287.406,285.563,285.969,284.486,284.588,286.256,285.285,286.1
2021-06-02 12:00:00,2,2021-06-01 12:00:00,283.486,284.521,283.344,285.685,284.104,282.755,282.305,283.795,284.598,284.193,281.58
2021-06-02 12:00:00,3,2021-06-01 12:00:00,284.669,286.666,283.897,285.71,286.942,287.062,284.343,285.229,285.823,286.578,286.23
2021-06-03 12:00:00,1,2021-06-02 12:00:00,287.749,287.135,288.74,287.244,287.396,287.633,286.517,287.609,287.362,289.808,287.74
2021-06-03 12:00:00,2,2021-06-02 12:00:00,291.025,290.361,290.835,291.034,290.23,291.217,291.49,292.035,292.8,292.345,290.77
2021-06-03 12:00:00,3,2021-06-02 12:00:00,291.521,290.756,290.818,290.367,291.684,290.347,291.789,291.135,290.644,291.999,290.76
2021-06-04 12:00:00,1,2021-06-03 12:00:00,285.534,286.674,287.028,288.361,287.012,286.401,286.846,284.783,286.385,284.537,288.61
2021-06-04 12:00:00,2,2021-06-03 12:00:00,289.087,288.812,289.151,292.067,288.712,288.866,287.736,289.243,290.271,289.959,288.42
2021-06-04 12:00:00,3,2021-06-03 12:00:00,288.601,289.888,288.096,287.961,289.215,289.07,289.046,287.783,291.131,289.468,288.04
2021-06-05 12:00:00,1,2021-06-04 12:00:00,286.195,286.908,286.313,285.342,286.804,286.097,285.223,286.803,288.43,285.319,285.76
2021-06-05 12:00:00,2,2021-06-04 12:00:00,290.756,291.02,289.443,290.543,286.092,291.118,288.656,287.39,289.614,286.477,286.12
2021-06-05 12:00:00,3,2021-06-04 12:00:00,291.737,291.391,289.982,289.921,291.567,291.683,290.667,289.276,289.845,290.433,290.19
2021-06-06 12:00:00,1,2021-06-05 12:00:00,282.719,283.219,283.817,284.509,282.405,283.458,281.918,285.606,283.363,283.503,282.78
2021-06-06 12:00:00,2,2021-06-05 12:00:00,283.033,283.277,287.004,286.92,282.523,283.527,284.489,285.689,281.054,285.357,282.61
2021-06-06 12:00:00,3,2021-06-05 12:00:00,287.173,287.169,288.139,283.973,285.499,288.741,287.135,286.36,285.553,288.138,286.52
2021-06-07 12:00:00,1,2021-06-06 12:00:00,284.823,284.516,286.691,284.533,286.303,284.51,284.609,284.575,286.608,283.832,282.43
2021-06-07 12:00:00,2,2021-06-06 12:00:00,285.858,286.356,285.222,284.763,284.286,283.944,286.017,284.683,285.595,285.548,283.44
2021-06-07 12:00:00,3,2021-06-06 12:00:00,284.192,281.137,283.888,284.66,283.976,284.096,283.775,285.297,281.848,282.721,283.66
2021-06-08 12:00:00,1,2021-06-07 12:00:00,289.198,285.824,286.295,286.512,286.19,288.951,286.491,283.93,286.479,285.982,286.13
2021-06-08 12:00:00,2,2021-06-07 12:00:00,286.468,286.394,286.752,285.904,287.09,285.18,285.317,284.524,286.32,285.339,281.47
2021-06-08 12:00:00,3,2021-06-07 12:00:00,285.426,284.757,284.953,286.28,286.681,284.218,282.716,284.224,285.945,286.26,285.62
2021-06-09 12:00:00,1,2021-06-08 12:00:00,287.14,286.355,286.348,284.424,285.605,286.991,285.647,284.247,285.586,286.364,283.78
2021-06-09 12:00:00,2,2021-06-08 12:00:00,288.079,286.583,287.885,287.758,287.53,285.307,288.401,287.065,286.819,287.124,285.3
2021-06-09 12:00:00,3,2021-06-08 12:00:00,286.045,285.502,286.738,285.56,284.732,286.898,287.451,287.302,286.583,287.509,285.89
2021-06-10 12:00:00,1,2021-06-09 12:00:00,287.538,288.031,286.949,285.685,286.806,287.91,287.709,288.085,286.989,285.63,288.65
2021-06-10 12:00:00,2,2021-06-09 12:00:00,287.88,288.385,288.511,287.395,286.594,288.581,287.707,287.54,288.899,288.101,280.82
2021-06-10 12:00:00,3,2021-06-09 12:00:00,287.092,286.762,285.67,285.252,287.805,287.004,285.763,287.549,286.703,288.653,285.04
2021-06-11 12:00:00,1,2021-06-10 12:00:00,286.537,287.518,288.447,287.138,288.134,287.234,289.007,287.249,288.034,287.934,287.37
2021-06-11 12:00:00,2,2021-06-10 12:00:00,288.824,288.358,288.525,289.17,288.676,289.322,288.338,286.123,287.949,288.827,289.45
2021-06-11 12:00:00,3,2021-06-10 12:00:00,289.572,290.837,287.935,291.475,291.475,288.159,290.213,290.275,288.426,289.24,290.93
2021-06-12 12:00:00,1,2021-06-11 12:00:00,281.524,282.383,284.262,284.625,284.13,283.874,284.128,284.577,286.967,283.839,283.36
2021-06-12 12:00:00,2,2021-06-11 12:00:00,283.682,284.783,285.109,283.902,284.041,285.362,285.778,283.045,284.026,283.731,282.9
2021-06-12 12:00:00,3,2021-06-11 12:00:00,284.546,285.147,285.06,284.199,284.329,285.252,284.889,283.812,285.421,284.1,282.58
2021-06-13 12:00:00,1,2021-06-12 12:00:00,283.138,283.871,283.767,283.658,283.187,283.885,283.498,284.02,283.126,283.938,282.59
2021-06-13 12:00:00,2,2021-06-12 12:00:00,284.255,282.681,286.121,284.538,284.181,285.47,280.944,283.042,281.654,284.618,281.44
2021-06-13 12:00:00,3,2021-06-12 12:00:00,283.972,283.644,283.744,284.51,284.616,284.331,282.085,283.359,281.947,286.153,282.38
2021-06-14 12:00:00,1,2021-06-13 12:00:00,287.759,286.207,286.247,287.839,287.465,285.215,286.82,290.201,285.775,286.889,285.79
2021-06-14 12:00:00,2,2021-06-13 12:00:00,287.102,284.433,285.193,285.328,285.36,286.737,285.936,284.92,284.886,287.979,281.66
2021-06-14 12:00:00,3,2021-06-13 12:00:00,285.377,286.718,284.853,284.632,285.81,287.714,286.143,287.976,287.019,286.741,286.1
2021-06-15 12:00:00,1,2021-06-14 12:00:00,284.626,282.791,283.467,283.569,283.571,284.057,286.043,283.632,283.438,284.012,283.47
2021-06-15 12:00:00,2,2021-06-14 12:00:00,283.512,283.324,285.007,281.556,284.931,282.666,284.557,283.956,283.097,283.244,283.05
2021-06-15 12:00:00,3,2021-06-14 12:00:00,282.009,285.09,282.978,283.765,282.602,283.477,282.92,283.402,284.274,283.33,282.69
2021-06-16 12:00:00,1,2021-06-15 12:00:00,289.504,286.963,287.384,289.188,289.46,287.128,289.163,286.071,287.41,288.276,287.46
2021-06-16 12:00:00,2,2021-06-15 12:00:00,287.17,286.42,285.935,285.118,286.984,288.806,285.435,283.975,286.789,289.973,287.89
2021-06-16 12:00:00,3,2021-06-15 12:00:00,286.938,284.629,286.814,286.795,287.058,286.332,286.048,287.157,286.129,286.808,284.9
2021-06-17 12:00:00,1,2021-06-16 12:00:00,289.892,291.651,290.637,290.622,291.0,290.188,289.936,289.153,290.895,289.629,290.61
2021-06-17 12:00:00,2,2021-06-16 12:00:00,291.901,292.228,291.406,293.842,291.847,294.497,290.095,292.958,289.345,294.373,290.64
2021-06-17 12:00:00,3,2021-06-16 12:00:00,292.394,289.354,288.246,288.254,287.132,292.135,292.75,291.818,291.458,290.987,289.66
2021-06-18 12:00:00,1,2021-06-17 12:00:00,288.499,290.397,290.382,290.8,290.826,288.981,289.735,290.168,289.302,292.569,291.01
2021-06-18 12:00:00,2,2021-06-17 12:00:00,293.699,290.288,292.186,293.262,292.851,292.467,294.647,291.668,291.6,292.945,293.62
2021-06-18 12:00:00,3,2021-06-17 12:00:00,293.177,293.045,291.52,291.3,292.811,293.729,291.103,290.82,290.607,294.519,292.14
2021-06-19 12:00:00,1,2021-06-18 12:00:00,285.779,287.152,285.456,287.351,285.212,285.595,285.656,285.201,285.716,283.457,287.93
2021-06-19 12:00:00,2,2021-06-18 12:00:00,288.232,287.278,286.617,286.742,288.295,287.251,289.441,285.228,287.302,286.604,287.45
2021-06-19 12:00:00,3,2021-06-18 12:00:00,287.26,287.358,286.25,285.523,289.353,287.739,288.968,285.721,284.638,285.693,289.57
2021-06-20 12:00:00,1,2021-06-19 12:00:00,285.89,287.724,288.377,285.104,288.409,287.588,289.098,287.787,285.276,286.847,285.91
2021-06-20 12:00:00,2,2021-06-19 12:00:00,289.05,286.095,288.618,290.815,288.649,290.242,288.406,287.826,289.877,289.5,289.01
2021-06-20 12:00:00,3,2021-06-19 12:00:00,289.332,287.084,289.456,290.139,290.283,289.763,289.698,289.879,290.097,288.206,288.59
2021-06-21 12:00:00,1,2021-06-20 12:00:00,286.051,284.426,283.624,284.728,284.52,283.329,285.891,286.186,285.579,285.049,284.36
2021-06-21 12:00:00,2,2021-06-20 12:00:00,286.933,286.19,285.476,285.724,285.672,284.653,285.616,289.156,287.101,285.013,286.6
2021-06-21 12:00:00,3,2021-06-20 12:00:00,284.808,285.449,284.71,286.223,284.306,286.209,285.63,285.408,284.374,284.378,284.29
2021-06-22 12:00:00,1,2021-06-21 12:00:00,281.451,281.68,281.169,282.835,280.243,279.964,281.628,281.385,281.454,279.942,283.17
2021-06-22 12:00:00,2,2021-06-21 12:00:00,281.841,279.686,281.662,280.642,279.05,280.863,281.595,281.835,282.314,281.891,283.06
2021-06-22 12:00:00,3,2021-06-21 12:00:00,281.255,281.777,280.392,280.533,280.414,280.16,280.989,280.479,282.688,281.834,281.8
2021-06-23 12:00:00,1,2021-06-22 12:00:00,280.945,282.152,279.899,280.593,281.444,282.926,281.608,283.98,280.88,281.947,281.46
2021-06-23 12:00:00,2,2021-06-22 12:00:00,283.873,280.327,283.3,281.526,283.085,283.713,281.609,284.516,282.691,283.623,282.78
2021-06-23 12:00:00,3,2021-06-22 12:00:00,283.616,284.924,283.456,284.432,283.152,284.775,284.676,286.369,283.186,285.226,282.25
2021-06-24 12:00:00,1,2021-06-23 12:00:00,278.84,282.786,281.766,279.726,282.173,279.468,280.824,279.168,281.497,280.623,282.41
2021-06-24 12:00:00,2,2021-06-23 12:00:00,284.307,284.198,283.508,283.254,284.933,283.461,284.305,284.609,285.213,283.627,284.19
2021-06-24 12:00:00,3,2021-06-23 12:00:00,283.485,282.516,282.821,284.268,283.672,284.58,282.512,283.751,283.556,283.443,284.38
2021-06-25 12:00:00,1,2021-06-24 12:00:00,287.572,285.78,288.123,288.928,287.506,287.328,288.255,287.549,289.004,285.822,288.57
2021-06-25 12:00:00,2,2021-06-24 12:00:00,285.461,287.949,284.448,287.788,287.725,283.488,286.851,286.169,285.945,285.085,286.78
2021-06-25 12:00:00,3,2021-06-24 12:00:00,283.285,284.336,283.004,284.467,284.355,284.91,282.974,284.849,282.778,283.554,284.75
2021-06-26 12:00:00,1,2021-06-25 12:00:00,287.259,288.809,288.369,287.943,288.551,288.147,287.655,287.44,288.992,288.262,289.59
2021-06-26 12:00:00,2,2021-06-25 12:00:00,287.647,286.218,289.015,286.848,287.799,288.236,286.817,289.212,286.246,288.876,287.63
2021-06-26 12:00:00,3,2021-06-25 12:00:00,287.35,286.156,287.089,288.133,287.25,290.523,287.191,285.049,290.599,285.062,287.39
2021-06-27 12:00:00,1,2021-06-26 12:00:00,288.645,288.151,287.935,288.486,286.413,287.221,287.971,288.698,288.522,288.229,289.41
2021-06-27 12:00:00,2,2021-06-26 12:00:00,286.209,287.77,292.534,288.944,287.129,287.423,289.129,287.874,288.969,290.507,289.16
2021-06-27 12:00:00,3,2021-06-26 12:00:00,290.495,288.73,289.103,290.029,289.41,290.448,287.734,287.76,288.855,286.396,290.35
2021-06-28 12:00:00,1,2021-06-27 12:00:00,289.482,290.291,290.432,290.037,288.903,288.639,288.013,291.171,289.568,290.393,290.64
2021-06-28 12:00:00,2,2021-06-27 12:00:00,291.855,290.971,291.4,288.991,293.089,290.161,291.095,291.312,291.797,291.694,291.01
2021-06-28 12:00:00,3,2021-06-27 12:00:00,288.674,291.811,290.096,291.812,289.191,291.251,292.271,291.023,291.228,292.168,287.68
2021-06-29 12:00:00,1,2021-06-28 12:00:00,288.505,289.723,286.139,287.002,287.011,286.175,287.855,287.578,285.617,286.379,287.27
2021-06-29 12:00:00,2,2021-06-28 12:00:00,291.261,289.861,289.953,290.5,292.13,289.519,289.203,289.071,289.423,288.479,289.99
2021-06-29 12:00:00,3,2021-06-28 12:00:00,292.231,290.857,288.254,290.883,290.084,292.456,292.027,289.163,291.141,288.26,290.96
2021-06-30 12:00:00,1,2021-06-29 12:00:00,285.147,284.295,285.682,283.39,284.779,286.656,286.427,283.842,286.098,284.86,285.54
2021-06-30 12:00:00,2,2021-06-29 12:00:00,286.024,284.735,287.038,286.643,286.817,288.492,285.203,286.712,284.539,286.162,285.26
2021-06-30 12:00:00,3,2021-06-29 12:00:00,286.08,287.206,287.341,289.571,283.305,286.202,286.61,289.12,285.793,286.683,285.73
2021-07-01 12:00:00,1,2021-06-30 12:00:00,287.735,288.551,286.883,288.841,289.92,287.933,289.03,288.134,288.688,289.117,286.28
2021-07-01 12:00:00,2,2021-06-30 12:00:00,286.416,287.722,286.333,285.836,286.723,285.593,286.663,287.953,286.403,288.118,286.1
2021-07-01 12:00:00,3,2021-06-30 12:00:00,288.883,289.141,291.076,289.552,289.162,290.505,290.43,288.501,290.213,289.156,289.22
2021-07-02 12:00:00,1,2021-07-01 12:00:00,288.937,284.898,287.184,289.324,285.636,286.314,287.3,285.53,286.968,286.745,287.14
2021-07-02 12:00:00,2,2021-07-01 12:00:00,287.97,286.243,286.66,283.154,286.254,284.721,287.721,286.553,287.263,288.127,287.9
2021-07-02 12:00:00,3,2021-07-01 12:00:00,284.052,286.617,288.124,284.983,287.121,285.508,286.612,283.656,285.111,286.184,287.58
2021-07-03 12:00:00,1,2021-07-02 12:00:00,290.858,288.67,288.782,288.074,288.011,291.651,288.857,287.013,287.191,289.13,289.98
2021-07-03 12:00:00,2,2021-07-02 12:00:00,288.4,289.971,287.236,288.146,289.631,289.213,289.056,289.074,288.738,289.766,289.27
2021-07-03 12:00:00,3,2021-07-02 12:00:00,287.215,289.317,285.35,286.571,288.458,285.902,285.05,286.821,287.382,286.749,288.43
2021-07-04 12:00:00,1,2021-07-03 12:00:00,285.932,287.963,287.623,287.282,285.939,288.256,287.101,286.642,286.344,288.162,289.2
2021-07-04 12:00:00,2,2021-07-03 12:00:00,287.932,286.905,288.712,288.102,288.458,290.478,287.69,287.225,287.878,287.744,288.15
2021-07-04 12:00:00,3,2021-07-03 12:00:00,290.405,289.98,288.266,290.9,290.503,291.746,292.86,291.049,289.711,289.245,289.52
2021-07-05 12:00:00,1,2021-07-04 12:00:00,287.174,285.145,284.672,285.54,285.364,287.875,287.8,287.269,287.131,283.794,286.06
2021-07-05 12:00:00,2,2021-07-04 12:00:00,283.612,286.883,286.071,284.767,282.229,287.247,288.03,288.017,286.333,285.583,285.97
2021-07-05 12:00:00,3,2021-07-04 12:00:00,285.454,285.179,286.754,285.339,284.4,285.813,284.349,285.26,286.55,284.003,287.86
2021-07-06 12:00:00,1,2021-07-05 12:00:00,286.541,286.095,287.686,285.308,286.318,283.538,286.291,286.946,287.956,286.618,285.08
2021-07-06 12:00:00,2,2021-07-05 12:00:00,284.779,283.813,286.175,286.412,286.87,282.781,284.905,288.503,286.733,284.113,285.14
2021-07-06 12:00:00,3,2021-07-05 12:00:00,286.623,289.136,286.981,288.498,286.692,285.178,287.953,287.826,288.228,286.367,287.2
2021-07-07 12:00:00,1,2021-07-06 12:00:00,286.838,284.295,286.679,286.178,285.02,287.208,285.096,286.452,287.111,285.775,285.8
2021-07-07 12:00:00,2,2021-07-06 12:00:00,286.174,287.702,286.938,288.545,287.975,287.14,288.048,284.468,289.587,287.68,287.28
2021-07-07 12:00:00,3,2021-07-06 12:00:00,287.212,285.454,288.945,287.891,287.03,284.388,286.12,287.953,288.425,288.859,287.33
2021-07-08 12:00:00,1,2021-07-07 12:00:00,288.549,288.057,288.368,289.122,287.369,285.866,286.934,286.807,288.495,287.277,288.19
2021-07-08 12:00:00,2,2021-07-07 12:00:00,288.024,285.975,288.557,287.874,285.039,288.455,285.474,287.313,289.157,288.719,286.41
2021-07-08 12:00:00,3,2021-07-07 12:00:00,287.581,288.906,289.509,288.409,285.395,289.102,285.256,289.271,288.5,289.953,286.52
2021-07-09 12:00:00,1,2021-07-08 12:00:00,287.23,287.573,288.103,288.379,287.481,286.923,288.855,287.033,287.161,287.537,286.72
2021-07-09 12:00:00,2,2021-07-08 12:00:00,287.189,285.947,286.888,286.557,286.809,286.731,286.223,287.805,286.379,286.976,286.26
2021-07-09 12:00:00,3,2021-07-08 12:00:00,286.129,287.933,285.971,285.448,286.613,286.555,286.081,288.155,289.364,287.021,286.82
2021-07-10 12:00:00,1,2021-07-09 12:00:00,285.489,287.087,286.325,287.925,287.294,288.95,287.343,285.28,288.029,286.259,285.7
2021-07-10 12:00:00,2,2021-07-09 12:00:00,288.434,287.775,287.443,287.687,288.689,287.593,288.332,287.478,285.778,287.746,285.43
2021-07-10 12:00:00,3,2021-07-09 12:00:00,287.613,288.316,285.635,285.11,285.791,286.607,288.275,290.347,287.699,288.716,287.59
2021-07-11 12:00:00,1,2021-07-10 12:00:00,289.48,290.374,289.477,288.385,289.774,288.341,289.037,288.677,288.761,289.167,288.69
2021-07-11 12:00:00,2,2021-07-10 12:00:00,285.589,289.618,290.729,290.645,288.662,290.391,286.933,291.123,288.79,287.131,288.84
2021-07-11 12:00:00,3,2021-07-10 12:00:00,289.284,287.93,289.984,291.156,289.486,290.221,289.928,290.06,290.865,289.276,289.2
2021-07-12 12:00:00,1,2021-07-11 12:00:00,287.224,288.337,288.562,290.367,289.912,288.087,290.059,288.946,287.044,289.685,291.24
2021-07-12 12:00:00,2,2021-07-11 12:00:00,288.403,285.725,289.482,288.589,286.934,287.826,288.567,290.246,288.266,288.469,287.71
2021-07-12 12:00:00,3,2021-07-11 12:00:00,291.878,288.056,289.48,291.675,288.593,290.155,292.313,292.113,291.092,290.656,290.93
2021-07-13 12:00:00,1,2021-07-12 12:00:00,289.678,289.938,288.6,288.66,289.694,288.894,289.722,288.11,288.98,289.183,289.52
2021-07-13 12:00:00,2,2021-07-12 12:00:00,291.697,289.555,290.592,289.468,291.283,290.455,291.247,288.076,288.544,290.655,289.56
